Sample in Buffer,Sample in Window,TRIGGER,hdmi_in_i/hdmi2rgb_0/U0/DataDecoders[0].DecoderX/PhaseAlignX/pState_1[3:0],hdmi_in_i/hdmi2rgb_0/U0/DataDecoders[0].DecoderX/PhaseAlignX/pState[10:5],hdmi_in_i/hdmi2rgb_0/U0/DI[26:0]
2842,2842,0,0,10,1000000
2843,2843,0,0,10,1000000
2844,2844,0,0,10,1000000
2845,2845,0,0,10,1000000
2846,2846,0,0,10,1000000
2847,2847,0,0,10,1000000
2848,2848,0,0,10,1000000
2849,2849,0,0,10,1000000
2850,2850,0,0,10,1000000
2851,2851,0,0,10,1000000
2852,2852,0,0,10,1000000
2853,2853,0,0,10,1000000
2854,2854,0,0,10,1000000
2855,2855,0,0,10,1000000
2856,2856,0,0,10,1000000
2857,2857,0,0,10,1000000
2858,2858,0,0,10,1000000
2859,2859,0,0,10,1000000
2860,2860,0,0,10,1000000
2861,2861,0,0,10,1000000
2862,2862,0,0,10,1000000
2863,2863,0,0,10,1000000
2864,2864,0,0,10,1000000
2865,2865,0,0,10,1000000
2866,2866,0,0,10,1000000
2867,2867,0,0,10,1000000
2868,2868,0,0,10,1000000
2869,2869,0,0,10,1000000
2870,2870,0,0,10,1000000
2871,2871,0,0,10,1000000
2872,2872,0,0,10,1000000
2873,2873,0,0,10,1000000
2874,2874,0,0,10,1000000
2875,2875,0,0,10,1000000
2876,2876,0,0,10,1000000
2877,2877,0,0,10,1000000
2878,2878,0,0,10,1000000
2879,2879,0,0,10,1000000
2880,2880,0,0,10,1000000
2881,2881,0,0,10,1000000
2882,2882,0,0,10,1000000
2883,2883,0,0,10,1000000
2884,2884,0,0,10,1000000
2885,2885,0,0,10,1000000
2886,2886,0,0,10,1000000
2887,2887,0,0,10,1000000
2888,2888,0,0,10,1000000
2889,2889,0,0,10,1000000
2890,2890,0,0,10,1000000
2891,2891,0,0,10,1000000
2892,2892,0,0,10,1000000
2893,2893,0,0,10,1000000
2894,2894,0,0,10,1000000
2895,2895,0,0,10,1000000
2896,2896,0,0,10,1000000
2897,2897,0,0,10,1000000
2898,2898,0,0,10,1000000
2899,2899,0,0,10,1000000
2900,2900,0,0,10,1000000
2901,2901,0,0,10,1000000
2902,2902,0,0,10,1000000
2903,2903,0,0,10,1000000
2904,2904,0,0,10,1000000
2905,2905,0,0,10,1000000
2906,2906,0,0,10,1000000
2907,2907,0,0,10,1000000
2908,2908,0,0,10,1000000
2909,2909,0,0,10,1000000
2910,2910,0,0,10,1000000
2911,2911,0,0,10,1000000
2912,2912,0,0,10,1000000
2913,2913,0,0,10,1000000
2914,2914,0,0,10,1000000
2915,2915,0,0,10,1000000
2916,2916,0,0,10,1000000
2917,2917,0,0,10,1000000
2918,2918,0,0,10,1000000
2919,2919,0,0,10,1000000
2920,2920,0,0,10,1000000
2921,2921,0,0,10,1000000
2922,2922,0,0,10,1000000
2923,2923,0,0,10,1000000
2924,2924,0,0,10,1000000
2925,2925,0,0,10,1000000
2926,2926,0,0,10,1000000
2927,2927,0,0,10,1000000
2928,2928,0,0,10,1000000
2929,2929,0,0,10,1000000
2930,2930,0,0,10,1000000
2931,2931,0,0,10,1000000
2932,2932,0,0,10,1000000
2933,2933,0,0,10,1000000
2934,2934,0,0,10,1000000
2935,2935,0,0,10,1000000
2936,2936,0,0,10,1000000
2937,2937,0,0,10,1000000
2938,2938,0,0,10,1000000
2939,2939,0,0,10,1000000
2940,2940,0,0,10,1000000
2941,2941,0,0,10,1000000
2942,2942,0,0,10,1000000
2943,2943,0,0,10,1000000
2944,2944,0,0,10,1000000
2945,2945,0,0,10,1000000
2946,2946,0,0,10,1000000
2947,2947,0,0,10,1000000
2948,2948,0,0,10,1000000
2949,2949,0,0,10,1000000
2950,2950,0,0,10,1000000
2951,2951,0,0,10,1000000
2952,2952,0,0,10,1000000
2953,2953,0,0,10,1000000
2954,2954,0,0,10,1000000
2955,2955,0,0,10,1000000
2956,2956,0,0,10,1000000
2957,2957,0,0,10,1000000
2958,2958,0,0,10,1000000
2959,2959,0,0,10,1000000
2960,2960,0,0,10,1000000
2961,2961,0,0,10,1000000
2962,2962,0,0,10,1000000
2963,2963,0,0,10,1000000
2964,2964,0,0,10,1000000
2965,2965,0,0,10,1000000
2966,2966,0,0,10,1000000
2967,2967,0,0,10,1000000
2968,2968,0,0,10,1000000
2969,2969,0,0,10,1000000
2970,2970,0,0,10,1000000
2971,2971,0,0,10,1000000
2972,2972,0,0,10,1000000
2973,2973,0,0,10,1000000
2974,2974,0,0,10,1000000
2975,2975,0,0,10,1000000
2976,2976,0,0,10,1000000
2977,2977,0,0,10,1000000
2978,2978,0,0,10,1000000
2979,2979,0,0,10,1000000
2980,2980,0,0,10,1000000
2981,2981,0,0,10,1000000
2982,2982,0,0,10,1000000
2983,2983,0,0,10,1000000
2984,2984,0,0,10,1000000
2985,2985,0,0,10,1000000
2986,2986,0,0,10,1000000
2987,2987,0,0,10,1000000
2988,2988,0,0,10,1000000
2989,2989,0,0,10,1000000
2990,2990,0,0,10,1000000
2991,2991,0,0,10,1000000
2992,2992,0,0,10,1000000
2993,2993,0,0,10,1000000
2994,2994,0,0,10,1000000
2995,2995,0,0,10,1000000
2996,2996,0,0,10,1000000
2997,2997,0,0,10,1000000
2998,2998,0,0,10,1000000
2999,2999,0,0,10,1000000
3000,3000,0,0,10,1000000
3001,3001,0,0,10,1000000
3002,3002,0,0,10,1000000
3003,3003,0,0,10,1000000
3004,3004,0,0,10,1000000
3005,3005,0,0,10,1000000
3006,3006,0,0,10,1000000
3007,3007,0,0,10,1000000
3008,3008,0,0,10,1000000
3009,3009,0,0,10,1000000
3010,3010,0,0,10,1000000
3011,3011,0,0,10,1000000
3012,3012,0,0,10,1000000
3013,3013,0,0,10,1000000
3014,3014,0,0,10,1000000
3015,3015,0,0,10,1000000
3016,3016,0,0,10,1000000
3017,3017,0,0,10,1000000
3018,3018,0,0,10,1000000
3019,3019,0,0,10,1000000
3020,3020,0,0,10,1000000
3021,3021,0,0,10,1000000
3022,3022,0,0,10,1000000
3023,3023,0,0,10,1000000
3024,3024,0,0,10,1000000
3025,3025,0,0,10,1000000
3026,3026,0,0,10,1000000
3027,3027,0,0,10,1000000
3028,3028,0,0,10,1000000
3029,3029,0,0,10,1000000
3030,3030,0,0,10,1000000
3031,3031,0,0,10,1000000
3032,3032,0,0,10,1000000
3033,3033,0,0,10,1000000
3034,3034,0,0,10,1000000
3035,3035,0,0,10,1000000
3036,3036,0,0,10,1000000
3037,3037,0,0,10,1000000
3038,3038,0,0,10,1000000
3039,3039,0,0,10,1000000
3040,3040,0,0,10,1000000
3041,3041,0,0,10,1000000
3042,3042,0,0,10,1000000
3043,3043,0,0,10,1000000
3044,3044,0,0,10,1000000
3045,3045,0,0,10,1000000
3046,3046,0,0,10,1000000
3047,3047,0,0,10,1000000
3048,3048,0,0,10,1000000
3049,3049,0,0,10,1000000
3050,3050,0,0,10,1000000
3051,3051,0,0,10,1000000
3052,3052,0,0,10,1000000
3053,3053,0,0,10,1000000
3054,3054,0,0,10,1000000
3055,3055,0,0,10,1000000
3056,3056,0,0,10,1000000
3057,3057,0,0,10,1000000
3058,3058,0,0,10,1000000
3059,3059,0,0,10,1000000
3060,3060,0,0,10,1000000
3061,3061,0,0,10,1000000
3062,3062,0,0,10,1000000
3063,3063,0,0,10,1000000
3064,3064,0,0,10,1000000
3065,3065,0,0,10,1000000
3066,3066,0,0,10,1000000
3067,3067,0,0,10,1000000
3068,3068,0,0,10,1000000
3069,3069,0,0,10,1000000
3070,3070,0,0,10,1000000
3071,3071,0,0,10,1000000
3072,3072,0,0,10,1000000
3073,3073,0,0,10,1000000
3074,3074,0,0,10,1000000
3075,3075,0,0,10,1000000
3076,3076,0,0,10,1000000
3077,3077,0,0,10,1000000
3078,3078,0,0,10,1000000
3079,3079,0,0,10,1000000
3080,3080,0,0,10,1000000
3081,3081,0,0,10,1000000
3082,3082,0,0,10,1000000
3083,3083,0,0,10,1000000
3084,3084,0,0,10,1000000
3085,3085,0,0,10,1000000
3086,3086,0,0,10,1000000
3087,3087,0,0,10,1000000
3088,3088,0,0,10,1000000
3089,3089,0,0,10,1000000
3090,3090,0,0,10,1000000
3091,3091,0,0,10,1000000
3092,3092,0,0,10,1000000
3093,3093,0,0,10,1000000
3094,3094,0,0,10,1000000
3095,3095,0,0,10,1000000
3096,3096,0,0,10,1000000
3097,3097,0,0,10,1000000
3098,3098,0,0,10,1000000
3099,3099,0,0,10,1000000
3100,3100,0,0,10,1000000
3101,3101,0,0,10,1000000
3102,3102,0,0,10,1000000
3103,3103,0,0,10,1000000
3104,3104,0,0,10,1000000
3105,3105,0,0,10,1000000
3106,3106,0,0,10,1000000
3107,3107,0,0,10,1000000
3108,3108,0,0,10,1000000
3109,3109,0,0,10,1000000
3110,3110,0,0,10,1000000
3111,3111,0,0,10,1000000
3112,3112,0,0,10,1000000
3113,3113,0,0,10,1000000
3114,3114,0,0,10,1000000
3115,3115,0,0,10,1000000
3116,3116,0,0,10,1000000
3117,3117,0,0,10,1000000
3118,3118,0,0,10,1000000
3119,3119,0,0,10,1000000
3120,3120,0,0,10,1000000
3121,3121,0,0,10,1000000
3122,3122,0,0,10,1000000
3123,3123,0,0,10,1000000
3124,3124,0,0,10,1000000
3125,3125,0,0,10,1000000
3126,3126,0,0,10,1000000
3127,3127,0,0,10,1000000
3128,3128,0,0,10,1000000
3129,3129,0,0,10,1000000
3130,3130,0,0,10,1000000
3131,3131,0,0,10,1000000
3132,3132,0,0,10,1000000
3133,3133,0,0,10,1000000
3134,3134,0,0,10,1000000
3135,3135,0,0,10,1000000
3136,3136,0,0,10,1000000
3137,3137,0,0,10,1000000
3138,3138,0,0,10,1000000
3139,3139,0,0,10,1000000
3140,3140,0,0,10,1000000
3141,3141,0,0,10,1000000
3142,3142,0,0,10,1000000
3143,3143,0,0,10,1000000
3144,3144,0,0,10,1000000
3145,3145,0,0,10,1000000
3146,3146,0,0,10,1000000
3147,3147,0,0,10,1000000
3148,3148,0,0,10,1000000
3149,3149,0,0,10,1000000
3150,3150,0,0,10,1000000
3151,3151,0,0,10,1000000
3152,3152,0,0,10,1000000
3153,3153,0,0,10,1000000
3154,3154,0,0,10,1000000
3155,3155,0,0,10,1000000
3156,3156,0,0,10,1000000
3157,3157,0,0,10,1000000
3158,3158,0,0,10,1000000
3159,3159,0,0,10,1000000
3160,3160,0,0,10,1000000
3161,3161,0,0,10,1000000
3162,3162,0,0,10,1000000
3163,3163,0,0,10,1000000
3164,3164,0,0,10,1000000
3165,3165,0,0,10,1000000
3166,3166,0,0,10,1000000
3167,3167,0,0,10,1000000
3168,3168,0,0,10,1000000
3169,3169,0,0,10,1000000
3170,3170,0,0,10,1000000
3171,3171,0,0,10,1000000
3172,3172,0,0,10,1000000
3173,3173,0,0,10,1000000
3174,3174,0,0,10,1000000
3175,3175,0,0,10,1000000
3176,3176,0,0,10,1000000
3177,3177,0,0,10,1000000
3178,3178,0,0,10,1000000
3179,3179,0,0,10,1000000
3180,3180,0,0,10,1000000
3181,3181,0,0,10,1000000
3182,3182,0,0,10,1000000
3183,3183,0,0,10,1000000
3184,3184,0,0,10,1000000
3185,3185,0,0,10,1000000
3186,3186,0,0,10,1000000
3187,3187,0,0,10,1000000
3188,3188,0,0,10,1000000
3189,3189,0,0,10,1000000
3190,3190,0,0,10,1000000
3191,3191,0,0,10,1000000
3192,3192,0,0,10,1000000
3193,3193,0,0,10,1000000
3194,3194,0,0,10,1000000
3195,3195,0,0,10,1000000
3196,3196,0,0,10,1000000
3197,3197,0,0,10,1000000
3198,3198,0,0,10,1000000
3199,3199,0,0,10,1000000
3200,3200,0,0,10,1000000
3201,3201,0,0,10,1000000
3202,3202,0,0,10,1000000
3203,3203,0,0,10,1000000
3204,3204,0,0,10,1000000
3205,3205,0,0,10,1000000
3206,3206,0,0,10,1000000
3207,3207,0,0,10,1000000
3208,3208,0,0,10,1000000
3209,3209,0,0,10,1000000
3210,3210,0,0,10,1000000
3211,3211,0,0,10,1000000
3212,3212,0,0,10,1000000
3213,3213,0,0,10,1000000
3214,3214,0,0,10,1000000
3215,3215,0,0,10,1000000
3216,3216,0,0,10,1000000
3217,3217,0,0,10,1000000
3218,3218,0,0,10,1000000
3219,3219,0,0,10,1000000
3220,3220,0,0,10,1000000
3221,3221,0,0,10,1000000
3222,3222,0,0,10,1000000
3223,3223,0,0,10,1000000
3224,3224,0,0,10,1000000
3225,3225,0,0,10,1000000
3226,3226,0,0,10,1000000
3227,3227,0,0,10,1000000
3228,3228,0,0,10,1000000
3229,3229,0,0,10,1000000
3230,3230,0,0,10,1000000
3231,3231,0,0,10,1000000
3232,3232,0,0,10,1000000
3233,3233,0,0,10,1000000
3234,3234,0,0,10,1000000
3235,3235,0,0,10,1000000
3236,3236,0,0,10,1000000
3237,3237,0,0,10,1000000
3238,3238,0,0,10,1000000
3239,3239,0,0,10,1000000
3240,3240,0,0,10,1000000
3241,3241,0,0,10,1000000
3242,3242,0,0,10,1000000
3243,3243,0,0,10,1000000
3244,3244,0,0,10,1000000
3245,3245,0,0,10,1000000
3246,3246,0,0,10,1000000
3247,3247,0,0,10,1000000
3248,3248,0,0,10,1000000
3249,3249,0,0,10,1000000
3250,3250,0,0,10,1000000
3251,3251,0,0,10,1000000
3252,3252,0,0,10,1000000
3253,3253,0,0,10,1000000
3254,3254,0,0,10,1000000
3255,3255,0,0,10,1000000
3256,3256,0,0,10,1000000
3257,3257,0,0,10,1000000
3258,3258,0,0,10,1000000
3259,3259,0,0,10,1000000
3260,3260,0,0,10,1000000
3261,3261,0,0,10,1000000
3262,3262,0,0,10,1000000
3263,3263,0,0,10,1000000
3264,3264,0,0,10,1000000
3265,3265,0,0,10,1000000
3266,3266,0,0,10,1000000
3267,3267,0,0,10,1000000
3268,3268,0,0,10,1000000
3269,3269,0,0,10,1000000
3270,3270,0,0,10,1000000
3271,3271,0,0,10,1000000
3272,3272,0,0,10,1000000
3273,3273,0,0,10,1000000
3274,3274,0,0,10,1000000
3275,3275,0,0,10,1000000
3276,3276,0,0,10,1000000
3277,3277,0,0,10,1000000
3278,3278,0,0,10,1000000
3279,3279,0,0,10,1000000
3280,3280,0,0,10,1000000
3281,3281,0,0,10,1000000
3282,3282,0,0,10,1000000
3283,3283,0,0,10,1000000
3284,3284,0,0,10,1000000
3285,3285,0,0,10,1000000
3286,3286,0,0,10,1000000
3287,3287,0,0,10,1000000
3288,3288,0,0,10,1000000
3289,3289,0,0,10,1000000
3290,3290,0,0,10,1000000
3291,3291,0,0,10,1000000
3292,3292,0,0,10,1000000
3293,3293,0,0,10,1000000
3294,3294,0,0,10,1000000
3295,3295,0,0,10,1000000
3296,3296,0,0,10,1000000
3297,3297,0,0,10,1000000
3298,3298,0,0,10,1000000
3299,3299,0,0,10,1000000
3300,3300,0,0,10,1000000
3301,3301,0,0,10,1000000
3302,3302,0,0,10,1000000
3303,3303,0,0,10,1000000
3304,3304,0,0,10,1000000
3305,3305,0,0,10,1000000
3306,3306,0,0,10,1000000
3307,3307,0,0,10,1000000
3308,3308,0,0,10,1000000
3309,3309,0,0,10,1000000
3310,3310,0,0,10,1000000
3311,3311,0,0,10,1000000
3312,3312,0,0,10,1000000
3313,3313,0,0,10,1000000
3314,3314,0,0,10,1000000
3315,3315,0,0,10,1000000
3316,3316,0,0,10,1000000
3317,3317,0,0,10,1000000
3318,3318,0,0,10,1000000
3319,3319,0,0,10,1000000
3320,3320,0,0,10,1000000
3321,3321,0,0,10,1000000
3322,3322,0,0,10,1000000
3323,3323,0,0,10,1000000
3324,3324,0,0,10,1000000
3325,3325,0,0,10,1000000
3326,3326,0,0,10,1000000
3327,3327,0,0,10,1000000
3328,3328,0,0,10,1000000
3329,3329,0,0,10,1000000
3330,3330,0,0,10,1000000
3331,3331,0,0,10,1000000
3332,3332,0,0,10,1000000
3333,3333,0,0,10,1000000
3334,3334,0,0,10,1000000
3335,3335,0,0,10,1000000
3336,3336,0,0,10,1000000
3337,3337,0,0,10,1000000
3338,3338,0,0,10,1000000
3339,3339,0,0,10,1000000
3340,3340,0,0,10,1000000
3341,3341,0,0,10,1000000
3342,3342,0,0,10,1000000
3343,3343,0,0,10,1000000
3344,3344,0,0,10,1000000
3345,3345,0,0,10,1000000
3346,3346,0,0,10,1000000
3347,3347,0,0,10,1000000
3348,3348,0,0,10,1000000
3349,3349,0,0,10,1000000
3350,3350,0,0,10,1000000
3351,3351,0,0,10,1000000
3352,3352,0,0,10,1000000
3353,3353,0,0,10,1000000
3354,3354,0,0,10,1000000
3355,3355,0,0,10,1000000
3356,3356,0,0,10,1000000
3357,3357,0,0,10,1000000
3358,3358,0,0,10,1000000
3359,3359,0,0,10,1000000
3360,3360,0,0,10,1000000
3361,3361,0,0,10,1000000
3362,3362,0,0,10,1000000
3363,3363,0,0,10,1000000
3364,3364,0,0,10,1000000
3365,3365,0,0,10,1000000
3366,3366,0,0,10,1000000
3367,3367,0,0,10,1000000
3368,3368,0,0,10,1000000
3369,3369,0,0,10,1000000
3370,3370,0,0,10,1000000
3371,3371,0,0,10,1000000
3372,3372,0,0,10,1000000
3373,3373,0,0,10,1000000
3374,3374,0,0,10,1000000
3375,3375,0,0,10,1000000
3376,3376,0,0,10,1000000
3377,3377,0,0,10,1000000
3378,3378,0,0,10,1000000
3379,3379,0,0,10,1000000
3380,3380,0,0,10,1000000
3381,3381,0,0,10,1000000
3382,3382,0,0,10,1000000
3383,3383,0,0,10,1000000
3384,3384,0,0,10,1000000
3385,3385,0,0,10,1000000
3386,3386,0,0,10,1000000
3387,3387,0,0,10,1000000
3388,3388,0,0,10,1000000
3389,3389,0,0,10,1000000
3390,3390,0,0,10,1000000
3391,3391,0,0,10,1000000
3392,3392,0,0,10,1000000
3393,3393,0,0,10,1000000
3394,3394,0,0,10,1000000
3395,3395,0,0,10,1000000
3396,3396,0,0,10,1000000
3397,3397,0,0,10,1000000
3398,3398,0,0,10,1000000
3399,3399,0,0,10,1000000
3400,3400,0,0,10,1000000
3401,3401,0,0,10,1000000
3402,3402,0,0,10,1000000
3403,3403,0,0,10,1000000
3404,3404,0,0,10,1000000
3405,3405,0,0,10,1000000
3406,3406,0,0,10,1000000
3407,3407,0,0,10,1000000
3408,3408,0,0,10,1000000
3409,3409,0,0,10,1000000
3410,3410,0,0,10,1000000
3411,3411,0,0,10,1000000
3412,3412,0,0,10,1000000
3413,3413,0,0,10,1000000
3414,3414,0,0,10,1000000
3415,3415,0,0,10,1000000
3416,3416,0,0,10,1000000
3417,3417,0,0,10,1000000
3418,3418,0,0,10,1000000
3419,3419,0,0,10,1000000
3420,3420,0,0,10,1000000
3421,3421,0,0,10,1000000
3422,3422,0,0,10,1000000
3423,3423,0,0,10,1000000
3424,3424,0,0,10,1000000
3425,3425,0,0,10,1000000
3426,3426,0,0,10,1000000
3427,3427,0,0,10,1000000
3428,3428,0,0,10,1000000
3429,3429,0,0,10,1000000
3430,3430,0,0,10,1000000
3431,3431,0,0,10,1000000
3432,3432,0,0,10,1000000
3433,3433,0,0,10,1000000
3434,3434,0,0,10,1000000
3435,3435,0,0,10,1000000
3436,3436,0,0,10,1000000
3437,3437,0,0,10,1000000
3438,3438,0,0,10,1000000
3439,3439,0,0,10,1000000
3440,3440,0,0,10,1000000
3441,3441,0,0,10,1000000
3442,3442,0,0,10,1000000
3443,3443,0,0,10,1000000
3444,3444,0,0,10,1000000
3445,3445,0,0,10,1000000
3446,3446,0,0,10,1000000
3447,3447,0,0,10,1000000
3448,3448,0,0,10,1000000
3449,3449,0,0,10,1000000
3450,3450,0,0,10,1000000
3451,3451,0,0,10,1000000
3452,3452,0,0,10,1000000
3453,3453,0,0,10,1000000
3454,3454,0,0,10,1000000
3455,3455,0,0,10,1000000
3456,3456,0,0,10,1000000
3457,3457,0,0,10,1000000
3458,3458,0,0,10,1000000
3459,3459,0,0,10,1000000
3460,3460,0,0,10,1000000
3461,3461,0,0,10,1000000
3462,3462,0,0,10,1000000
3463,3463,0,0,10,1000000
3464,3464,0,0,10,1000000
3465,3465,0,0,10,1000000
3466,3466,0,0,10,1000000
3467,3467,0,0,10,1000000
3468,3468,0,0,10,1000000
3469,3469,0,0,10,1000000
3470,3470,0,0,10,1000000
3471,3471,0,0,10,1000000
3472,3472,0,0,10,1000000
3473,3473,0,0,10,1000000
3474,3474,0,0,10,1000000
3475,3475,0,0,10,1000000
3476,3476,0,0,10,1000000
3477,3477,0,0,10,1000000
3478,3478,0,0,10,1000000
3479,3479,0,0,10,1000000
3480,3480,0,0,10,1000000
3481,3481,0,0,10,1000000
3482,3482,0,0,10,1000000
3483,3483,0,0,10,1000000
3484,3484,0,0,10,1000000
3485,3485,0,0,10,1000000
3486,3486,0,0,10,1000000
3487,3487,0,0,10,1000000
3488,3488,0,0,10,1000000
3489,3489,0,0,10,1000000
3490,3490,0,0,10,1000000
3491,3491,0,0,10,1000000
3492,3492,0,0,10,1000000
3493,3493,0,0,10,1000000
3494,3494,0,0,10,1000000
3495,3495,0,0,10,1000000
3496,3496,0,0,10,1000000
3497,3497,0,0,10,1000000
3498,3498,0,0,10,1000000
3499,3499,0,0,10,1000000
3500,3500,0,0,10,1000000
3501,3501,0,0,10,1000000
3502,3502,0,0,10,1000000
3503,3503,0,0,10,1000000
3504,3504,0,0,10,1000000
3505,3505,0,0,10,1000000
3506,3506,0,0,10,1000000
3507,3507,0,0,10,1000000
3508,3508,0,0,10,1000000
3509,3509,0,0,10,1000000
3510,3510,0,0,10,1000000
3511,3511,0,0,10,1000000
3512,3512,0,0,10,1000000
3513,3513,0,0,10,1000000
3514,3514,0,0,10,1000000
3515,3515,0,0,10,1000000
3516,3516,0,0,10,1000000
3517,3517,0,0,10,1000000
3518,3518,0,0,10,1000000
3519,3519,0,0,10,1000000
3520,3520,0,0,10,1000000
3521,3521,0,0,10,1000000
3522,3522,0,0,10,1000000
3523,3523,0,0,10,1000000
3524,3524,0,0,10,1000000
3525,3525,0,0,10,1000000
3526,3526,0,0,10,1000000
3527,3527,0,0,10,1000000
3528,3528,0,0,10,1000000
3529,3529,0,0,10,1000000
3530,3530,0,0,10,1000000
3531,3531,0,0,10,1000000
3532,3532,0,0,10,1000000
3533,3533,0,0,10,1000000
3534,3534,0,0,10,1000000
3535,3535,0,0,10,1000000
3536,3536,0,0,10,1000000
3537,3537,0,0,10,1000000
3538,3538,0,0,10,1000000
3539,3539,0,0,10,1000000
3540,3540,0,0,10,1000000
3541,3541,0,0,10,1000000
3542,3542,0,0,10,1000000
3543,3543,0,0,10,1000000
3544,3544,0,0,10,1000000
3545,3545,0,0,10,1000000
3546,3546,0,0,10,1000000
3547,3547,0,0,10,1000000
3548,3548,0,0,10,1000000
3549,3549,0,0,10,1000000
3550,3550,0,0,10,1000000
3551,3551,0,0,10,1000000
3552,3552,0,0,10,1000000
3553,3553,0,0,10,1000000
3554,3554,0,0,10,1000000
3555,3555,0,0,10,1000000
3556,3556,0,0,10,1000000
3557,3557,0,0,10,1000000
3558,3558,0,0,10,1000000
3559,3559,0,0,10,1000000
3560,3560,0,0,10,1000000
3561,3561,0,0,10,1000000
3562,3562,0,0,10,1000000
3563,3563,0,0,10,1000000
3564,3564,0,0,10,1000000
3565,3565,0,0,10,1000000
3566,3566,0,0,10,1000000
3567,3567,0,0,10,1000000
3568,3568,0,0,10,1000000
3569,3569,0,0,10,1000000
3570,3570,0,0,10,1000000
3571,3571,0,0,10,1000000
3572,3572,0,0,10,1000000
3573,3573,0,0,10,1000000
3574,3574,0,0,10,1000000
3575,3575,0,0,10,1000000
3576,3576,0,0,10,1000000
3577,3577,0,0,10,1000000
3578,3578,0,0,10,1000000
3579,3579,0,0,10,1000000
3580,3580,0,0,10,1000000
3581,3581,0,0,10,1000000
3582,3582,0,0,10,1000000
3583,3583,0,0,10,1000000
3584,3584,0,0,10,1000000
3585,3585,0,0,10,1000000
3586,3586,0,0,10,1000000
3587,3587,0,0,10,1000000
3588,3588,0,0,10,1000000
3589,3589,0,0,10,1000000
3590,3590,0,0,10,1000000
3591,3591,0,0,10,1000000
3592,3592,0,0,10,1000000
3593,3593,0,0,10,1000000
3594,3594,0,0,10,1000000
3595,3595,0,0,10,1000000
3596,3596,0,0,10,1000000
3597,3597,0,0,10,1000000
3598,3598,0,0,10,1000000
3599,3599,0,0,10,1000000
3600,3600,0,0,10,1000000
3601,3601,0,0,10,1000000
3602,3602,0,0,10,1000000
3603,3603,0,0,10,1000000
3604,3604,0,0,10,1000000
3605,3605,0,0,10,1000000
3606,3606,0,0,10,1000000
3607,3607,0,0,10,1000000
3608,3608,0,0,10,1000000
3609,3609,0,0,10,1000000
3610,3610,0,0,10,1000000
3611,3611,0,0,10,1000000
3612,3612,0,0,10,1000000
3613,3613,0,0,10,1000000
3614,3614,0,0,10,1000000
3615,3615,0,0,10,1000000
3616,3616,0,0,10,1000000
3617,3617,0,0,10,1000000
3618,3618,0,0,10,1000000
3619,3619,0,0,10,1000000
3620,3620,0,0,10,1000000
3621,3621,0,0,10,1000000
3622,3622,0,0,10,1000000
3623,3623,0,0,10,1000000
3624,3624,0,0,10,1000000
3625,3625,0,0,10,1000000
3626,3626,0,0,10,1000000
3627,3627,0,0,10,1000000
3628,3628,0,0,10,1000000
3629,3629,0,0,10,1000000
3630,3630,0,0,10,1000000
3631,3631,0,0,10,1000000
3632,3632,0,0,10,1000000
3633,3633,0,0,10,1000000
3634,3634,0,0,10,1000000
3635,3635,0,0,10,1000000
3636,3636,0,0,10,1000000
3637,3637,0,0,10,1000000
3638,3638,0,0,10,1000000
3639,3639,0,0,10,1000000
3640,3640,0,0,10,1000000
3641,3641,0,0,10,1000000
3642,3642,0,0,10,1000000
3643,3643,0,0,10,1000000
3644,3644,0,0,10,1000000
3645,3645,0,0,10,1000000
3646,3646,0,0,10,1000000
3647,3647,0,0,10,1000000
3648,3648,0,0,10,1000000
3649,3649,0,0,10,1000000
3650,3650,0,0,10,1000000
3651,3651,0,0,10,1000000
3652,3652,0,0,10,1000000
3653,3653,0,0,10,1000000
3654,3654,0,0,10,1000000
3655,3655,0,0,10,1000000
3656,3656,0,0,10,1000000
3657,3657,0,0,10,1000000
3658,3658,0,0,10,1000000
3659,3659,0,0,10,1000000
3660,3660,0,0,10,1000000
3661,3661,0,0,10,1000000
3662,3662,0,0,10,1000000
3663,3663,0,0,10,1000000
3664,3664,0,0,10,1000000
3665,3665,0,0,10,1000000
3666,3666,0,0,10,1000000
3667,3667,0,0,10,1000000
3668,3668,0,0,10,1000000
3669,3669,0,0,10,1000000
3670,3670,0,0,10,1000000
3671,3671,0,0,10,1000000
3672,3672,0,0,10,1000000
3673,3673,0,0,10,1000000
3674,3674,0,0,10,1000000
3675,3675,0,0,10,1000000
3676,3676,0,0,10,1000000
3677,3677,0,0,10,1000000
3678,3678,0,0,10,1000000
3679,3679,0,0,10,1000000
3680,3680,0,0,10,1000000
3681,3681,0,0,10,1000000
3682,3682,0,0,10,1000000
3683,3683,0,0,10,1000000
3684,3684,0,0,10,1000000
3685,3685,0,0,10,1000000
3686,3686,0,0,10,1000000
3687,3687,0,0,10,1000000
3688,3688,0,0,10,1000000
3689,3689,0,0,10,1000000
3690,3690,0,0,10,1000000
3691,3691,0,0,10,1000000
3692,3692,0,0,10,1000000
3693,3693,0,0,10,1000000
3694,3694,0,0,10,1000000
3695,3695,0,0,10,1000000
3696,3696,0,0,10,1000000
3697,3697,0,0,10,1000000
3698,3698,0,0,10,1000000
3699,3699,0,0,10,1000000
3700,3700,0,0,10,1000000
3701,3701,0,0,10,1000000
3702,3702,0,0,10,1000000
3703,3703,0,0,10,1000000
3704,3704,0,0,10,1000000
3705,3705,0,0,10,1000000
